Text,Label
یہ شعیہ ہی ہیں جن کی وجہ سے اسلام کے باقی فرقے مسلمان ہیں، اگر شعیہ کافر ہوگئے تو باقی فرقوں کے مانے والے منہ کے بل دوزخ میں گر جائے گے، تصور کیجیے آپ بغیر پاجامہ کے دوزخ میں گر گئے تو باقی دوزخی آپ کا شیم شیم کہہ کر مزاق اڑائیں گے!,o
توسی سب وی مل کر کہ دو کافر کافر شعیہ کافر یہ اسلام آباد سے گونج رہا نعرہ آواز شاید آپ سب تک نہیں پہنچی   …,h
اسرائیلی فنڈڈ شعیہ کافر لوگ حوثی,h
گلگت بلتستان سے زیادہ بہاولنگر ایشو پر بات کرتے اور جو پولیس والے نعرے لگا رہے شعیہ کافر ان کے خلاف,h
نجاشی کے پاس تکفیری نہ پہنچ جائیں کے اس شعیہ کافر کو ہمارے حوالے کرو جیسے کفار اے مکہ پہنچے تھے....,h
اگر آپ دل سے شعیہ اور قادیانی کو کافر سمجھتے ہیں تو اپنا اخلاق اتنا بلند کر لیں کہ یہ دونوں آپ کو دیکھتے ہی مسلمان ہوجائیں...,o
شعیہ اگر کافر ہیں تو پھر دنیا میں مسلمان ہے بھی کوئی نہیں,o
شعیہ دنیا کا غلیظ ترین کافر ھے,h
یہ منہ اور مسور کی دال یزید جو تم لوگوں کا امام ہے اس نے کیا تھا شہید نواسہ رسول کو، وہ شعیہ تھا؟ تیرے امام یشید اور اس کے پیروکاروں شمر، ابن زیاد اور بہت سے ملعونوں نے نواسہ رسول کو شہید کیا تھا اور اگر تم اس یزید کو اپنا امام مان کر اپنے کو کہتے یو اور ہمیں کافر,o
دفع کرو یہ بہی جمعیت کا چیلا ہے جمعیت شعیہ بھائی بھائی انکو دین کا کیا پتہ ہے بس پیسے اتحاد ہر کافر کے ساتھ,o
جب جواب نا ہو تو شعیہ کافر لگاو اور بڑوں کی سنت پر عمل کر کے فراررررررررررررر ہو جاتے,o
شعیہ کو کافر بولنے والوں جہاں حج ہر مسلمان پر واجب ہوا ہے  وہاں پیدا میرا امام علی (ع) ہوا ہے,o
ہاہاہاہاہا ہاہاہاہاہا           روٹین میں سنتے شعیہ کافر کے نعرے انہوں نے کہ دیا تو پھر کیا ہوا,o
کافر کافر شعیہ کافر  اینج تہ فیرر اینج سی,h
میں وھابی ہو جانا... کافر کافر شعیہ کافر,h
کافر کافر شعیہ کافر    میں صدقے وھابن دے.,o
پر انکا عقیدہ یہ ہے کہ شعیہ کافر ہیں جب کہ ہم سب کا مزہب اسلام ہے,h
یہ بنوریہ ٹاون جس سے کافر کافر شعیہ کافر کے فتوئ آتے ہیں.  یہ لعنتی یزید ابن معاویہ ہے.,o
ساری شعیہ سُنی چھڈ کے دل وی آیا تہ وھابن تہ پہلا فتواااا ہی کافر,o
کافر کافر شعیہ کافر۔۔۔۔,h
شعیہ اس کائنات کا بد ترین غلیظ ترین کافر ھے۔ یہ فرقہ موجودہ قرآن کو نہیں مانتا موجودہ قرآن کو شرابیوں کی کتاب کہتا ھے نعوذ باللہ,h
تمہارے پاس کوئی ریفرنس ہے دو جہاں لکھا ہے شعیہ کافر ہے چل جلدی کر,o
سُنیوں نے کہا وہابی کافر وہابیوں نے کہا سُنی کافر شعیوں نے کہا سُنی کافر سُنیوں نے کہا شعیہ کافر دیوبندیوں نے کہا بریلوی کافر بریلویوں نے کہا دیوبندی کافر کبھی سوچا ہے؟ جنت میں پھر کون جاۓگا؟؟ بدلو خود کو، ہم مسلمان ہیں...,o
"سنی کہتا شعیہ کافر, شعیہ کہتا سنی کافر. دیوبندی کہتا الحدیث  کافر وہ کہتا دیوبندی کافر.  سب اک دوسرے کو کافر کہتے ہے.  تو جنت میں  کون جائے  گا صاحب ",o
شعیہ تو۔ کافر ہے,h
پاکستان میں لیبرل کمرشل ہی مسلمان ہیں اور شعیہ اور قادیانی کافر ہیں۔ اور یہ لبرلزم کے حامی محرم الحرام میں شعیہ کو نشانہ بناتے ہیں اور ربیع الاول میں رسول اللہ ص کی ولادت دل سے نہیں بلکہ بعض بھرا چہرا لیکر یا تو چھپ جاتے ہیں یا جلوسوں میں فتنہ پھیلاتے ہیں۔,o
جو مسلمان شعیہ کو کافر کہتے ہیں یہ وہی مسلمان ہیں جو حسین علیہ السلام کو باغی کہتے تھے.,o
میں طارق جمیل صاحب کا فین ھوں کوی ایک فتوا تحر یری ھو جس میں شعیہ کو کافر کرار دیا گیا ھو اگر نہیں تو کوی شرم کرو اور اپنے ایمان کی فکرکر لنڈے کی معالمہ,o
شعیہ کو کافر کیوں کہا جاتا ہے اس بحث میں نہ پڑھیں  شکریہ۔,h
اج پتہ چلا کے ہم کيوں دعاے زہرہ ہيں اور ہم کيوں کافر ہيں سارا شعيہ کے علاوہ سارے ميچ ديکھ رہے اور وہ جو دعاے زہرہ ہيں وہ بی بی کے بيٹے کا پرسہ رے رہے غم مانا رہے ہيں ہم کو فخر ہے ہم عزادار ہيں,o
میں بغیر دلیل کے شعیہ ذاکر اور ماتم کرنے والوں کو کافر مانتا ہوں۔۔۔,h
کافر کافر شعیہ کافر کافر کافر شعیہ کافر   …,h
یں بغیر دلیل کے کہتا ہوں  شعیہ کافر تھا،ہے،اور رہے گا! عثمان غنی رض کا گستاخ مسلمان نہیں ہو سکتا  صحابہ کرام کا گستاخ مسلمان نہیں ہو سکتا! شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر,h
جو شعیہ کو نا سمجھے کافر  سمجھو کہ دین پے گزری ہی شام  جو میرے عمر پے کرے بدزبان  وہ کلمہ پڑھ کے بھی ائے قرار ھے کافر,h
اس کفریہ کام کو اتنا بڑھاوا دینہ بھی کفر ھے لعنت ھو ایسی کفریہ کام پر اس خکومت پر  جو شعیہ کو نا سمجھے کافر  سمجھو کہ دین پے گزری ہی شام  جو میرے عمر پے کرے بدزبان  وہ کلمہ پڑھ کے بھی ائے قرار ھے کافر,h
سالے بہت اچھا کررہی ھے اور پاکستان جو ایسے کفریہ جلوسوں کو اچازت دیتی ھے کفریہ ھے  جو شعیہ کو نا سمجھے کافر  سمجھو کہ دین پے گزری ہی شام  جو میرے عمر پے کرے بدزبان  وہ کلمہ پڑھ کے بھی ائے قرار ھے کافر,h
میں بغیر دلیل کے کہتا ہوں  شعیہ کافر تھا،ہے،اور رہے گا! عثمان غنی رض کا گستاخ مسلمان نہیں ہو سکتا  صحابہ کرام کا گستاخ مسلمان نہیں ہو سکتا! شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر شعیہ کافر,h
بڑے بڑے پاکستانی، انسانی حقوق کے چیمپئین  جو پورے سال پاکستان میں ہونے والے انسانی مظالم پر سوشل میڈیا پر vlog کرتے ہیں، ٹوئٹ کرتے ہیں۔ وہ امام حسین اور شہدائے کربلا پر ہونے والے مظالم پر اس لئے چپ رہتے ہیں کیونکہ ڈرتے ہیں کہ لوگ انکو شعیہ بولینگے اور شعیہ تو کافر ہیں۔,h
شعیہ کائنات کا بدترین کافر جو صرف جھوٹی اور من گھڑت تاریخ بیان کرتے ہے ان میں اتنا ظرف ہی نہیں حقیقت بیان کر سکے یہ,h
بھائی آپ میرے پاس آئیں میں شعیہ مسلک کی کتابوں سے ہی انکو کافر ثابت کر کے دکھاؤں گا,h
ہاہاہا  تالیاں تمہاری لاجک پر میرے پاس آؤ میں تمہیں انکی کتابوں سے ایسے حوالے دوں گا یا اگر تم شعیہ ہو تو تمہاری کتابوں سے حوالے دوں گا کہ تم لوگ کافر ہو,h
میرے مسلمان بھائیو ان تصویروں کو غور سے پڑھنا اور دیکھو یہ شعیہ اپنی کتابوں میں صحابہ اور نبی ص اور اللّٰہ کے بارے میں کیا لکھتے ہیں اس سے آپ لوگوں کو اندازہ ہو جانا چاہئے کہ یہ مسلمان ہیں یا کافر,h
شعیہ کافر ہے میں آپکو دلیل سے ثابت کر سکتا ہوں,h
اگر امام حسین کو کربلا بلانے والے اور قتل کرنے والے شعیہ تھے اور اسی بنا پہ تم شعیوں کو کافر کہتے تو ذرا ان سوالوں کے جوابدو اگر آپ کے نزدیک شعیہ جنکو آپ امام حسین کے قاتل کہتے ھو کافر ہیں تو پھر مولا علی کے مقابلہ پہ آنے والے مسلمان کیسے ہوگئے,o
ان سب کو محرم میں ہی یاد آتا ھے شعیہ کافر ہیں ۔۔باقی قادیانی کو سب کو چھٹی مل گئیں ہے ۔پکے مسلمان جاگ اٹھے ہیں ۔,h
اپنے آپ کو مسلمان کہنے والوں ۔  آپ سب کو محرم میں ہی یاد آتا ھے شعیہ کافر ہیں ۔پہلے خود تو اچھے انسان بن جاو ۔پھر کسی پر تنقید کرنا ۔ہر جان کوئی اپنے اعمال کے لیے خود جواب دینا ہے ۔ اللہ کے نزدیک کون کافر کون مسلمان ہے اس کا فیصلہ کرنے والے تم کون ہوتے ہو ۔,o
یا علی مدد منافقین کہتے ہیں امام حسین کو کربلا بلانے والے اور قتل کرنے والے شعیہ تھے اور اسی بنا پہ ہم شعیوں کو کافر کہتے ہیں ذرا ہمارے سوالوں کے جوابدو اگر آپ کے نزدیک شعیہ جنکو آپ امام حسین کے قاتل کہتے ھو کافر ہیں تو پھر مولا علی کے مقابلہ پہ آنے والے مسلمان کیسے ہوگئے,o
شعیہ کے خرافات خلفاء راشدین اور صحابہ کرام پر لعن طعن اور اسے کافر کیو کہاجاتا ھے محمل تفصیل کیساتھاس لنک پر دیکھیی کیا سچ ھے ؟,h
بلکل بجا صحیح کہا آپ نے سر،  اور اس کام کی سزا بھی پائی ہے بھٹو شھید نے، قادیانی یہودیوں کی خفیہ تحریک فری میسن کا دست بازو ہیں،  جبکہ بہاہی مذہب شعیہ مسلک کے قادیانی ہیں جنھیں اہل تشیع  کافر قرار دے چکے ہیں،  ویں صدی میں برصغیر میں فری میسن کا آغاز ہوا ہے ،,h
کیا آپکو نہیں لگتا کہ یہ مذہب کا فیصلہ کرنے کا اختیار انسان کے ہاتھ میں دینے کا یہ نتیجہ ہے کہ آج ہر سنی شعیہ کو اور شعیہ سنی کو کافر کہتا ہے اور اسی طرح دوسرے مسالک ایک دوسرے کو کافر کہتے ہیں۔ یہاں تک کہ کوئی ایک بھی فرقہ ایسا نہیں جو دوسرے کو حقیقی مسلمان سمجھے؟,n
او پیارے بھائی غصہ کیوں کرتے ھو۔ قدیانی تو کافر ہیں یہ تو سب کو معلوم ھے۔ لیکن مولوی کہتا ھے کہ شعیہ بھی کافر۔ بریلوی بھی کافر۔ اہلحدیث بھی گستاخ اور کافر۔ تو پوچھنا یہ تھا کہ مولوی کی مانے یا نہ مانیں۔,h
"جس ملک میں مسجد میں لگی ٹوٹیاں, باہر پڑے جوتے اور کولر سے لگا گلاس محفوظ نہج وہاں ہر شخص اسلام کا ٹھیکدار بنا پھرتا ہے. پہلے خود تو مسلمان بن جاؤ بریلوی وہابی/دیوبندی کو,  دیو بندی شعیہ کو اور اہل الحدیث سب کو کافر مشرک بولتے ہیں",o
جناب یہ جو ڈیم میں چندہ دینا ھے وہ سنیوں کے لئے ہے یا شعیہ مسلک والوں کو ۔ وہابی فرقہ یا بریلوی والوں کو۔  ویسے عمران نے یہ نہیں کہا قادیانی چندہ نہ دیں لیکن آپ سے گزارش ہے کہ یہ حساس موضوع اٹھائیں آخر ہم کیسے ان کا پیسہ لے سکتے ہیں ورنہ ڈیم کافر ہو جائے گا,h
احمدی سرکاری کافر  سنیوں کےلئیے شعیہ کافر  دیوبندیوں کےلئیے بریلوی مشرک  بریلوی کےلئیے دیوبندی گستاخ  اصولی کےلئیے اخباری غالی  اخباری کےلئیے اصولی مقصر,h
بھائی جی ہمارے مولوی سنی شعیہ والا تفارقہ ختم نہیں ہونے دیں گے۔اگر یہ ختم ہو گیا۔تو پاکستان میں امن آ جائے گا۔امن آنے سے ان مولویوں کی روٹی بند ہو جائے گی۔میرا سعودیہ کویت عراق جانے کا اتفاق ہوا ہے۔ان ملکوں میں کبھی کسی نے یہ نہیں کہا وہ کافر ہے وہ کافر ہے,n
